gross_mean_daily,net_mean_daily,gross_sharpe,net_sharpe,net_sortino,net_ann_return,max_drawdown,calmar,avg_turnover,median_turnover,avg_holdings,final_equity,cost_bps,topk
-0.0032330065605627313,-0.0032330065605627313,-0.7616372513671784,-0.7616372513671784,-1.30222093904474,-0.7520447981505813,-0.2004547225826826,-3.751694090602579,0.7925925925925925,0.8,5.0,0.8612146656614487,0.0,5
-0.0030970953214111644,-0.0030970953214111644,-0.9220739516518073,-0.9220739516518073,-1.6056916416537708,-0.67954919368451,-0.2183718001969609,-3.1118907893257153,0.5925925925925926,0.6000000000000001,10.0,0.8852090818202943,0.0,10
-0.0032330065605627313,-0.003629302856859029,-0.7616372513671784,-0.8554651053700378,-1.4601223696954362,-0.7756636117510312,-0.20305964619315497,-3.819880642406824,0.7925925925925925,0.8,5.0,0.852027361787635,5.0,5
-0.0030970953214111644,-0.00339339161770746,-0.9220739516518073,-1.010479873263246,-1.7564899128568658,-0.7027032095008481,-0.22020506505817916,-3.191131000152061,0.5925925925925926,0.6000000000000001,10.0,0.8781245015790512,5.0,10
-0.0032330065605627313,-0.004025599153155326,-0.7616372513671784,-0.9493887343221679,-1.6176181207998352,-0.7970424467917006,-0.20565732620120003,-3.8755849913562384,0.7925925925925925,0.8,5.0,0.84293369853628,10.0,5
-0.0030970953214111644,-0.0036896879140037564,-0.9220739516518073,-1.0989127050455936,-1.9067737650368475,-0.7241916577475334,-0.22203473034590626,-3.2616143277047644,0.5925925925925926,0.6000000000000001,10.0,0.8710941122729053,10.0,10
-0.0032330065605627313,-0.004421895449451621,-0.7616372513671784,-1.0434062231512546,-1.7746998643427994,-0.8163928091623167,-0.2082477794149531,-3.920295387792144,0.7925925925925925,0.8,5.0,0.8339327655740997,15.0,5
-0.0030970953214111644,-0.003985984210300053,-0.9220739516518073,-1.1873708428235112,-2.0565382282538347,-0.744133816639262,-0.22386080178698897,-3.3240916261168674,0.5925925925925926,0.6000000000000001,10.0,0.8641175184017094,15.0,10
-0.0032330065605627313,-0.005214488042044214,-0.7616372513671784,-1.2317150576475733,-2.087588724000207,-0.8497565844905821,-0.21340707253424973,-3.981857650712221,0.7925925925925925,0.8,5.0,0.8162054912376665,25.0,5
-0.0030970953214111644,-0.004578576802892647,-0.9220739516518073,-1.3643566041275277,-2.3544897790130506,-0.7798144635915827,-0.22750218600139072,-3.4277229476088986,0.5925925925925926,0.6000000000000001,10.0,0.8503241486904778,25.0,10
-0.0032330065605627313,-0.007195969523525697,-0.7616372513671784,-1.703993264995106,-2.862010249749823,-0.909073540418728,-0.2261800069333354,-4.019247999592865,0.7925925925925925,0.8,5.0,0.7734479657580609,50.0,5
-0.0030970953214111644,-0.006060058284374129,-0.9220739516518073,-1.8071510020200054,-3.023605973339803,-0.8488098822651522,-0.236543153745832,-3.5883933600277373,0.5925925925925926,0.6000000000000001,10.0,0.8167549842093077,50.0,10
